,Species_01,Species_02,Species_03,Species_04,Species_05,Species_06,Species_07,Species_08,Species_09,Species_10,Species_11,Species_12,Species_13,Species_14,Species_15,Species_16,Species_17,Species_18,Species_19,Species_20,Species_21,Species_22,Species_23,Species_24,Species_25,Species_26,Species_27,Species_28,Species_29,Species_30,Species_31,Species_32,Species_33,Species_34,Species_35,Species_36,Species_37,Species_38,Species_39,Species_40,Species_41,Species_42,Species_43,Species_44,Species_45,Species_46,Species_47,Species_48,Species_49,Species_50
10,0.10165096914676995,0.022068327183709557,0.10642593601417806,0.025290471198556264,0.01284131926555943,0.004806195880107512,0.006749935445813517,0.004671952488893411,0.0033794390692948083,0.0035694444952476087,0.03143852900445858,0.0010993497909846026,0.007797172956895919,0.004559762355266711,0.0032872524345976084,0.005907195753901015,2.1559288332228225e-05,0.05638551693912194,0.016759002529033843,0.00416044265589641,0.0017499182979864043,0.02790077938715837,0.030940086928511676,0.03413471323741198,0.0005341340045707013,0.09361709198052633,0.009646324711525224,0.007591772776949118,0.006475927664426216,0.025380925460597562,0.012091363783931929,0.005316331034673513,0.02171539761590005,0.00403169958979451,0.05708232056270444,0.007279340489566817,0.06703568033709957,0.004659653586181411,0.00874052074120212,0.014157174877493735,0.002398934966894006,0.025956411652067662,0.03230557568216377,0.0006010530340132015,0.0012893927225237033,0.02134444811284615,0.0010547888424336026,0.00399944866463321,0.04649464565250191,0.001604369705091904
11,0.02597771546560606,0.01306206304420823,0.012034688105467126,0.0462209910322071,0.011809958604356326,0.014124508643056132,0.028627738513521562,0.023211513060251952,0.027604490795633763,0.003521994848470708,0.015283822826182935,4.918915142373691e-05,0.053778982845004215,0.005360457292870912,0.005680920253477713,0.002159652876822505,0.048112066990067,0.034086722196169275,0.0016275182458643036,0.01333167601666333,0.012815120815182829,0.085380156283838,5.4656054851926115e-05,0.009872875023439523,9.297768534685944e-05,0.037983929348171484,0.012883556531279228,0.00461116491681701,0.01673440674932934,0.00022399469811400048,0.030372840886949266,0.003581285381695108,0.0002749955707488006,0.04792807007501541,0.0017234164551196039,0.00936971401754452,0.002697184988194506,0.006361227194511014,4.630120898033131e-06,0.01891184085854074,0.02664871365668026,8.87361292984579e-05,0.09100755028511101,6.145969115043196e-07,1.1591730182175913e-05,0.020273255092662444,0.035510598116742474,0.005065363135170711,0.024458463235053955,0.10939039955927475
12,0.018420229950916536,0.017782743865609834,0.017550711271010534,0.055865922520579106,0.07365131448448874,0.0051858518001990095,0.006733333753024513,0.02068107726186434,0.0006804586919916013,8.35394465873771e-05,0.055333104219095305,0.0518906397304848,0.012204378449594423,0.00034639331463030067,0.0008712454186647016,0.032463180098263364,0.0002485346398752005,0.0007037602749269013,0.013964504368952526,0.06270630333566822,0.043456174094178186,0.006737294310050613,0.002170139398079304,0.001084143313847402,0.009181179787048218,0.13479853763454966,1.182273121110823e-05,0.003614854550908507,0.001962485803274804,0.0011229895428161022,0.013818646178060025,0.043947553140098586,0.13578852391588145,0.03203587281903346,0.007406461125006514,0.004087281799833608,0.0038277240466425074,0.011936647822121223,0.0024333572842877046,0.0022397341921670043,0.027487939406898153,0.004283171400162908,0.01100203669473742,0.001579327726044303,3.5620146912122835e-05,0.029116433281671357,0.006178392803299812,1.9229037401822635e-05,0.008851346977749117,0.0024178521395993046
13,0.016715356072816146,0.008004700760926521,0.004220601924154711,0.0030946951588875084,0.007180624678309719,0.0021785581937145055,0.023810811000877164,0.17773454419390078,0.015344061500158442,0.00367556042392871,0.0786314394481699,0.0007790557556811021,0.003051975344783608,0.0356719835404972,0.0005650031795254015,0.002289637041516606,0.026756486324322173,0.012151260747552533,0.00401110071727981,0.03954546403986171,0.0031221823056708084,0.0020900078414827056,0.0017237002722731046,0.004902556995323313,0.034940983159021693,0.031772114921222484,0.002966515795282608,0.009703277440808527,0.03045135596343058,0.010291270407868428,0.000770754702962802,0.0006641961363942017,0.08611153688065784,0.0050766560682433135,0.0035777447524883094,0.0003222382221306009,0.00010626460283440029,0.01928913365721925,0.0076891074947656205,0.00021856394533390056,0.02620042369244257,0.038196363618026405,0.03370334980885689,0.028123340568474677,0.024722473117012665,0.0020232834781186053,0.07489609866381809,0.00012653431273020033,0.047517950646897324,0.003287100481343809
14,0.014091890189095534,0.03833739835978979,8.623234618171066e-07,0.0033334589198073077,0.014509387743837334,0.0005669190930192013,0.024246249265580857,0.007941693470590119,0.0863072435328402,0.05540444083161893,0.08952671122899951,0.06443258390632395,6.543301911511691e-05,0.04467080706869651,0.06360041741140506,6.472691197449988e-05,0.017417182328334842,0.04935332756588722,0.004403918438111011,0.004981443259455611,0.0015494197934565036,0.00838760389725202,0.0006973596168336016,3.851808071788401e-05,0.0008992835386716021,0.001662763484315704,0.0068303999195728155,0.00015953897556810037,0.005249227347113412,0.043433113548190204,0.06954614584100877,0.0440509695460939,0.00020084920130020045,0.003442048431349708,0.0006702928626939015,0.037196151672096785,0.005234047785958412,4.63911740100839e-05,0.022726176853956552,0.006859127833860216,0.002924525841800707,0.03476939932363508,0.00010951109442050026,0.026050814923089364,0.0004894247095174012,0.004283117205950711,0.01684594150917174,0.00821548098777792,0.019356408917128146,0.04481985121554401
15,0.03097675597060736,0.003925657888919308,0.007218735671985614,0.017686629115129034,0.0006215905529736011,0.030859386927177358,0.0025172725776815047,0.19804192053783445,0.02159651000997714,0.0041787945391451075,0.06055543249517421,0.03519215212826077,0.02697911276809645,0.0029183036945431054,0.009560529819941417,0.018574969680935433,0.00024136142720130045,0.024277102607742945,0.019399027818029737,0.04430869751004978,0.022885164338893642,0.0063873474932333125,0.002851004391347505,0.005568563341758211,0.0023024584722486042,0.04605916314519039,0.01944843769309504,0.0008188696708504016,0.01735667307303533,0.06309028131944902,0.03859441545735957,0.012810478560165824,0.02628808817556965,0.004866544347394609,0.0023078420211492044,0.004880968095540709,0.002710899982897405,4.032458082337222e-05,0.0003500006840055007,0.007679296317349315,0.03555654049959667,0.004547004924593809,0.01741165980583783,0.039878721179081374,0.002092581774829804,0.004038081556486708,0.0036742152101482068,0.03349255978619816,0.00565071734658921,0.006731153013875613
16,0.04141359310401608,0.012898073450255223,0.0061120800105129115,0.019710506838518136,0.0024720115681052045,0.05009459507221019,0.008114775531056613,0.012410371966309723,0.03731538629938037,0.013360530053340725,0.00043048291990590074,0.001765585095987103,0.015457572642623627,0.03202408548772276,0.008791743589103415,0.0014191258654937026,0.0013239229017183024,0.030661487085786157,0.0028737976486489054,0.013202455779611724,0.002748413390632905,0.0032197459327942056,0.010197955998718717,0.03384824875249216,0.06698398744901123,0.004901375752731009,0.07646893607249534,0.008068191375815013,0.05142437878429759,0.006725428296066912,0.006196247722083712,0.0039240671000434066,0.016391445607537927,0.006773064623610312,0.004884630596055109,0.035740496379348265,0.0002182030659777004,0.001698675357963203,0.014116664274981924,0.015742302859707926,0.01669295352861803,8.269354780826802e-05,0.09526469700152267,0.059177346475054,0.01188267550998332,0.06644960489248923,0.0543665138776731,0.013626012720594724,0.0002782706863960005,5.458945718901405e-05
17,0.013063482416497635,0.005380316964974915,0.000717263235390802,0.017137258467114946,0.05016612485960683,0.027123548593380172,0.0032412575928897087,0.008623487516864023,0.013176403490218834,0.006215212074771916,6.560134302506302e-05,0.039819664402284405,0.01891883938683585,0.036155685137067795,0.006197245196793416,0.04126024691559271,0.1506995698782788,0.00808968583619722,0.012255276334007833,0.05756962567193055,0.004446970790647112,0.02946829730654528,0.03464861352599469,0.016190698107315542,0.009037255035737525,0.007098926351206619,0.05178575730232164,6.497719780441737e-05,0.004541585145887212,0.06452670722551007,0.004835373568390213,0.002858995288002608,0.01097884981202573,0.008432624368547822,0.006022828878758316,0.005014646062736413,0.010122893404871328,0.001164602253307603,0.0007123149387497019,0.055632291617582943,0.01117388303240823,0.04570697073544602,0.029197192690202576,0.012610848154936932,0.0072728901962695195,0.0004501764697231012,0.002615117146452607,0.002816321959649807,0.013022324248715435,0.03167327187052978
18,0.06353073058767585,0.07081480996866676,0.04863498695475791,0.14692871747498984,0.018859794180391444,0.0003083522208993007,0.003895444952641909,0.0015272276700467034,0.00012038330460460028,0.0028434396556520063,0.020028902062210543,0.012375375763859529,0.0036874064696684086,0.0032517576286949074,0.0001761807617692004,0.005454104375270413,0.022980095779809553,0.0022571869476854054,0.0015908770001558036,0.010845576949513326,0.004542269226650511,0.027622906001781567,0.003013452794463707,0.01238513199092353,0.0061874914019809145,0.008601596231874321,0.01601443988017914,0.0001337323075386003,0.0423113767203345,0.02532914395848146,0.023728918227519855,0.015569671883498736,0.09885324854215663,0.001628643963528904,0.03288193326203968,5.667517581825126e-05,0.03325695192303338,0.030886463244341772,0.042046185489482295,0.018801205141427645,0.00032824988918470077,3.6989204789171963e-06,0.0003442146400850008,0.0457149613093104,0.014894306204492435,0.005639826694971613,0.0062305682085158146,0.0011497504542137026,0.008083686063540318,0.03364794953918838
19,0.007532514946880718,0.07599896880191258,0.05106201725716242,0.034551686648187585,0.042662780561397794,0.013179246798990431,0.050916995351402816,0.002562841056686506,0.006618924970816715,0.0010212466288856024,0.013098780246229432,0.006901525161055916,0.015480923443129237,0.0006705443556409015,0.00014429114787980032,2.428750674630716e-06,0.02572654972694386,0.019816202243850244,0.03055711870083167,0.059247819554160336,0.0014776654919308036,0.0010352197184659024,0.026363094174553663,0.023735416140184255,0.009857938101359822,0.0023951911986732056,0.046494272106243614,0.0018140779709505043,1.2295888401549706e-06,0.007532403840225617,0.1223921190794884,0.02547667246308816,0.009651743583121923,0.004662352118971311,0.01246611589455663,0.002399030728541806,0.017147895572092543,0.05461482872787232,0.002611898810373106,0.02203730030766595,2.2295119061581675e-05,0.02191236214258425,0.022797469763921854,0.011742579642739228,0.0008340056138325019,0.010129543649348025,0.018760670433710547,0.0010228077533841024,0.019482769428492346,0.0413756244830069
20,0.007405373769010216,0.03252561864573587,0.024120296053597952,0.02044359911141444,2.8625960676820157e-07,0.00031253912986030065,0.001845479376243904,0.00025167486641320053,4.476028552772101e-05,2.8516561903423404e-05,0.01812994700662694,0.06582758668630194,0.0034128992030965075,2.9076701688310542e-05,0.008224200755070417,0.08250978384125918,0.01803090956031694,0.007766541781998216,0.11369366382644344,0.018063036782046037,0.007374077714424116,0.0019533684406513045,0.010460149417979922,0.0014408841102623031,0.017145445340630835,0.008292522879470018,0.07069566706591025,3.133976724618614e-06,0.016273657238586536,0.0071002651698426145,0.06768547856905414,0.006141441071352713,0.01886815323244134,0.07424084049171085,0.0022604399391620046,0.013228645608486028,0.010746892823374822,0.07092246795988925,0.02853436685433096,0.009124669323325719,0.018490964823796037,0.010479216162885422,0.01993332568739724,0.008245892030287118,0.0023513261640015046,0.0018303581757136039,0.05826253270152393,0.007498550794250315,0.0056390439862635125,0.0021104320421090044
21,0.0020850071950001044,0.06256213960962734,0.0001361867993889003,0.023598675003456648,0.007021811183450415,0.00496347695484981,0.03853450637469518,0.025288674763177352,0.0029918264837821063,0.04322328276511199,0.06539641633179114,0.003681909123665908,0.000940851962899702,0.01026489105344552,0.07478378137575506,0.0011077081906405023,0.010868246492486222,0.018086028182521037,0.00010322110666130021,0.01361745488514143,1.0300057863419198e-06,0.12106031236144385,0.025813128862800155,0.015685008349546236,0.0039252778611435085,0.009411707093817018,0.002962662939039306,0.006452344984952614,0.03319696726934767,0.06875072514373264,0.0034757268021114074,0.0034972562642603074,0.0016135411743177035,0.05119101749086491,0.009869884112997222,2.2439367718093625e-05,0.08819421300243148,0.013171542575012128,0.003369845530818007,0.01024981654577972,0.0015077951359291032,0.00998877524087292,0.015134390144641631,0.001397183396197703,0.0017912196757663037,0.011217441262752025,0.06261145762534824,0.0016392072437818035,0.001482814978819903,0.012059171720422627
22,0.001479659682564903,0.017958246414996135,0.017975829702717935,0.026224859045538854,0.04653447244492209,0.0006704552261400013,0.030504665560681363,0.02674416887024665,0.0003640802744031007,0.004728092181390809,0.0002858243473961006,0.029852493845177658,0.0037394586727156074,0.0060913753765235125,0.0013769700624842029,0.012198393918189625,0.003972426727333208,0.0031881401166190064,0.0006837338486425014,0.002840587858001606,0.0005620185273067011,0.02986368966469296,0.001517392150053103,0.02155599603480874,0.03510885870281557,0.0025330414366997052,0.060191372595633216,0.017634474037897835,0.08115399581373386,0.004018441377139908,0.01577336549617233,0.02358428688060655,0.027736784866324457,0.0009077626514329019,0.03162885681869336,0.0074690336891436145,0.000514692952240001,0.01049687427145032,0.12719690676475995,0.005833478554473612,0.07946442705231915,0.03396609676397027,0.05214555343695271,0.008314551090144718,0.00016684105705710032,0.006038196695274312,0.0007616872591478016,0.0024812735589322048,0.07266032526689804,0.0013057903565400026
23,0.10656557381558723,0.020094125750150644,0.0045394065713402106,0.012813927365559028,0.06908375446594456,0.021808872385907247,0.0007274257142467016,0.00444269948912681,0.023988687862739253,0.008065239730291817,0.037666137934465084,0.008288184121124418,0.0005308782258126012,0.021026128094359445,0.011235545219713724,0.0009226619559259021,0.029259482667627266,0.002809686185153706,0.011459581480512427,0.007580215611835616,0.002106792640435605,0.003065172082830407,0.05270575951606682,0.016145944164745036,0.0035030853487638077,0.04182189753213199,0.03510140659160017,0.0028717608261738066,0.004062614927428509,0.06917173915879996,0.0009222569872913021,0.006705153842556715,0.015405937490819834,0.00464488259021741,0.011259103663115524,0.005373298686794312,0.07782406900572586,0.0038305277421193085,0.0007799494737580017,0.005441437012153313,0.03055899016726897,0.003133645171329307,0.019649241088087747,0.0011781986052282025,0.06152293133644094,0.00017083767364080039,0.0026021892604254056,0.014438793353550331,0.07483176480789566,0.02626240460518116
24,0.0066039797216340115,0.001149484007519302,0.027820147135137745,0.07171474713759313,0.04080924701339557,0.0008248476029358014,0.0034414361447937056,0.0011031861360092017,7.368144949513414e-05,0.060854605365506506,0.014205388563381624,0.003159578236059105,0.10166346987448006,0.0004922056672851009,0.005192463924079308,0.020580424395673036,0.0038969202848517064,0.03047327368909855,7.281491658770504e-06,0.0028764275869399046,0.008486103139674813,0.02833835851405055,0.007938449711723014,0.05197981756940568,0.005234948495573309,0.002827650899381405,0.0005343089469831008,0.010966903610802018,0.001117076388407302,0.0007626359920996013,0.007573716402770013,0.027349476576062647,0.0005724695578245009,0.060706221533578505,0.04297140737971257,0.08885961766262296,0.0013400958550728022,0.00566805603674381,0.01663202290796893,0.0043895476980835065,0.00016547028072210027,0.04511368348597348,0.0028611503543018047,0.01207745798548712,0.005339862343372909,0.003016078032109405,0.004829216904142608,0.01896334961516953,0.0617501411519247,0.07469190954072782
25,0.00816826129456302,0.004982247637772211,0.00020231926491440046,0.020264943656278348,0.010159952254317425,0.061699310999588544,0.0010378485495778024,0.01256637266389663,0.0010673006022128024,0.003024970961247807,0.005594868066426513,0.005396251518728713,0.06592607066649045,0.009344616781374923,0.016500612051696437,0.00022828090706190056,0.016505491531893738,0.0005745391576614013,0.02986651549373767,0.005883645973377114,3.883107070929559e-06,0.0009518118392598022,0.0006621345816010015,0.006017946387025214,0.01745265511072374,0.002164379958888705,0.004908795506721011,0.001672109948246904,7.087363327353541e-05,0.007604525935475418,0.06554098105969755,0.11028812329320227,0.03799005945671929,0.03107830932085417,0.023972558876827255,0.021953481448833252,0.016121875552053938,0.06282177897002285,0.013766454597643333,0.04906197197737061,0.06340567565125385,0.001340007076992303,0.003974662085058809,0.0038010306149129087,0.027097241630725164,0.011999867798111729,0.023348807456116255,0.07620095647576398,0.03492138601618478,0.0008112346005515018
26,0.006705765258888615,0.0411333272690462,0.025311856297323358,0.07253623335304436,0.041763613816223295,0.0006662902387508015,0.030085539177307368,0.0074505542205746175,0.013436522153193232,0.0028797499770169066,1.2016817333236509e-06,0.03754573750061019,0.017462489659006243,0.005848135446613114,0.005052762497513812,0.01836025013812274,0.019193822267176443,0.0002649946520083006,0.03862877920791419,0.023940951329827057,0.00043011353853100097,0.00016385648111080038,0.0010767004690317027,0.001215955256341903,0.014245562569154433,0.0004677268853640011,0.0034067593082940076,0.00043590890560330105,0.0039576482211988095,0.016203829233508438,0.005272516448231912,0.011559113741300827,0.022807005514080252,0.0444535197269904,0.10363444390185823,0.10423018109640135,0.0003539330111077008,0.00016216734959110038,0.007874304959306518,0.009731072377442423,0.008429409551818218,0.053314340801480224,0.000421209494048201,0.02030417487851475,0.011892294459419828,0.0031742483453286075,0.12197586221912528,0.01279461165867333,0.001701120855905204,0.006041832599342914
27,0.08683161811411466,0.0030947100890865056,0.033575035544056664,0.08161596185387356,2.3243359884748712e-05,0.06630658289853122,0.0022043002106420045,0.00038782922609740075,0.01986652490096794,0.02014674299343254,0.07516126234525224,0.009245032769297218,0.045928838055058985,0.0017491731358245033,0.0504915478178612,0.0072013809622267135,0.023223634613644146,0.0038153794875187075,0.0022858704508681043,0.004038152776918108,0.05371010293187271,1.1141134391613166e-06,0.002660549457155405,0.014186572064787626,0.006376168750640112,0.03591474437706147,0.022255784094550143,0.03080235816902556,0.00013076687425290023,0.026883604804474052,0.003979282692833708,0.016790696951181232,0.012949485495263525,0.03740201699521837,0.0007739476770183014,0.0005662684742756011,0.011344683963562521,0.0001621922184556003,0.0043814562917404085,0.011299114741912721,0.024326467559100944,0.003925234416384708,0.010888757662060421,0.005288568800691611,0.0014296769562004027,0.001662730002348403,0.06374352379861363,0.030041856849234855,6.887028656877233e-06,0.028922564182829555
